Announcement,Origin,Destination,Distance_Car-Peak,Time_Car-Peak,Earliesttime,Latesttime,Announcementtime,Starttime,Origin_Latitude,Origin_Longitude,Destination_Latitude,Destination_Longitude
4315,25345,24601,68.18361627,67.35648311,401.6864201,489.0429032,408.5134096,411.6864201,-38.23913799,145.0997522,-37.82372612,145.0048646
4316,24654,24654,13.82817148,15.36463498,448.2822492,483.6468842,432.9280862,458.2822492,-37.68781066,144.5791936,-37.67646702,144.5995828
4317,24412,24412,6.002118193,6.669020214,807.8814121,834.5504323,770.4136403,817.8814121,-37.81639065,145.2536608,-37.82194895,145.2228704
4318,23431,23431,8.43538968,9.3726552,451.3741611,480.7468163,410.4622701,461.3741611,-37.9597394,145.1027383,-37.96843435,145.1176834
4319,24971,24974,9.359184541,15.52407536,632.3380494,667.8621247,597.7343165,642.3380494,-37.91926772,145.1134811,-37.90257943,145.1719066
4320,20662,25715,13.36902295,18.67328261,359.6301574,398.30344,363.2748247,369.6301574,-37.71722222,145.1311811,-37.65856859,145.1719808
4321,21613,21613,8.653800239,9.615333599,730.1634488,759.7787824,680.1539799,740.1634488,-38.09916638,145.267085,-38.10293751,145.2759469
4322,26352,21112,5.690484848,10.87897597,682.3546504,713.2336264,680.5944264,692.3546504,-37.86002696,145.0395193,-37.85296238,145.0405826
4323,24608,26985,23.08729862,35.64695116,395.8371526,451.4841037,346.3608983,405.8371526,-37.80458145,144.9112641,-37.84115648,145.1197966
4324,27453,27453,14.79074134,16.43415704,344.3214793,380.7556363,342.1010609,354.3214793,-37.76688094,145.3427822,-37.77583265,145.3161835
4325,25252,25253,6.262453333,11.07335556,258.1679291,289.2412847,210.8146091,268.1679291,-37.73898921,144.939833,-37.70966321,144.959387
4326,22174,25341,19.22576084,22.60771835,473.555231,516.1629494,445.5944313,483.555231,-38.13084765,145.1479457,-38.31570238,145.13809
4327,22174,25345,16.25546104,17.82932191,258.3509104,296.1802323,231.0649734,268.3509104,-38.12791135,145.1239965,-38.23913799,145.0334578
4328,25715,26981,22.44389865,39.8140443,715.2267129,775.0407572,662.0605681,725.2267129,-37.66839786,145.1384532,-37.82892153,145.1192271
4329,24608,24608,8.974677865,9.971864294,740.3144179,770.2862822,744.905121,750.3144179,-37.81029056,144.9330054,-37.80858917,144.9554715
4330,21114,20661,8.09055606,16.77720114,650.5861905,687.3633916,593.3527071,660.5861905,-37.80163319,145.0396288,-37.74267499,145.0326316
4331,20661,24214,11.28948393,20.11300695,578.7554082,618.8684151,523.4168352,588.7554082,-37.74584575,145.0491691,-37.76689895,145.1137967
4332,26985,26985,6.267397933,6.963775481,735.3685157,762.3322911,713.3496118,745.3685157,-37.82311132,145.1492631,-37.82345179,145.1420053
4333,21613,21613,8.653800239,9.615333599,656.3460422,685.9613758,664.6899602,666.3460422,-38.08903386,145.3157529,-38.09878546,145.2553175
4334,21618,21612,18.96830002,23.40898788,251.5603297,294.9693175,231.5785083,261.5603297,-38.17706603,145.2871524,-38.02109027,145.3701894
4335,24330,24330,6.066589641,6.740655157,202.9085122,229.6491674,183.5874974,212.9085122,-37.79466269,144.8967513,-37.79912253,144.9080518
4336,25251,24608,7.229940669,15.40859871,280.8942118,316.3028105,268.4471313,290.8942118,-37.76410407,144.9187727,-37.81577282,144.9621388
4337,25253,25252,6.261508147,11.23913926,683.3057316,714.5448708,683.3387199,693.3057316,-37.71448971,144.9582275,-37.72917775,144.9892631
4338,22311,22311,6.427178,7.141308889,401.6843999,428.8257088,368.2257896,411.6843999,-37.89554055,145.0519282,-37.87811243,145.0353943
4339,24214,24214,8.226967689,9.14107521,663.1318084,692.2728836,670.6404272,673.1318084,-37.77460455,145.1547266,-37.76557692,145.1686602
4340,24971,21616,20.42407284,27.27475556,769.5941221,816.8688776,768.3363387,779.5941221,-37.91957099,145.0949071,-37.97236323,145.2398074
4341,21181,21181,8.393337,9.32593,623.8711824,653.1971124,623.281499,633.8711824,-37.70818228,144.821673,-37.71877929,144.8309405
4342,22311,23274,47.91448478,57.68137363,201.3013268,278.9827004,194.6497094,211.3013268,-37.88712959,145.0496076,-37.59741982,144.8744211
4343,23672,23672,7.742508692,8.602787435,277.2907052,305.8934926,267.1955599,287.2907052,-37.87491419,145.2773582,-37.86336503,145.2763412
4344,26984,26985,6.06136288,9.93004697,401.1782883,431.1083353,363.7824466,411.1782883,-37.84188913,145.1798313,-37.83638983,145.1692944
4345,22174,22174,6.88502239,7.650024878,899.5194063,927.1694312,871.9273361,909.5194063,-38.13222047,145.1657988,-38.13847442,145.121529
4346,21616,22671,9.193147783,14.64231681,681.8549939,716.4973107,628.0024547,691.8549939,-37.97794649,145.2220853,-37.99205003,145.1783596
4347,27075,27075,7.142092347,7.935658163,698.0770369,726.0126951,707.9775614,708.0770369,-37.67652778,145.0636921,-37.67415444,145.0287316
4348,24412,24412,6.002118193,6.669020214,597.1540479,623.8230681,580.7374218,607.1540479,-37.80943332,145.2365228,-37.82175989,145.2021014
4349,22171,22171,10.05100484,11.16778316,739.8953954,771.0631785,717.9639636,749.8953954,-38.14291181,145.1652597,-38.13936522,145.2226142
4350,27453,27453,14.79074134,16.43415704,556.9502527,593.3844098,541.0324328,566.9502527,-37.76578558,145.3302823,-37.76910942,145.3224335
4351,24412,24412,6.002118193,6.669020214,642.4168653,669.0858855,589.3614583,652.4168653,-37.80417752,145.2639727,-37.80557654,145.2320204
4352,24975,26985,7.862127841,13.45714205,617.9661187,651.4232607,569.2095506,627.9661187,-37.87857406,145.1460505,-37.840816,145.1183451
4353,21891,21891,5.076000888,5.640000987,416.005802,441.645803,420.7232907,426.005802,-37.77666535,144.9894341,-37.75797035,145.045842
4354,27453,27453,14.79074134,16.43415704,260.8651388,297.2992959,243.0480235,270.8651388,-37.76990261,145.3359508,-37.76635214,145.357753
4355,25715,20662,13.35895169,18.88528382,585.4060471,624.2913309,575.1553368,595.4060471,-37.66233459,145.1354053,-37.70700223,145.0671892
4356,22174,23672,40.93242636,45.41915576,765.7696427,831.1887984,712.5236542,775.7696427,-38.13298315,145.1223999,-37.86135813,145.3174574
4357,20662,20662,13.75727637,15.28586263,655.2548689,690.5407315,612.7963145,665.2548689,-37.72314302,145.0677696,-37.72042775,145.1243611
4358,21112,21112,5.633462783,6.259403092,484.4784345,510.7378376,437.5505324,494.4784345,-37.84221398,145.0344894,-37.85640641,145.0395671
4359,25341,25341,15.21394815,16.90438683,515.4247452,552.329132,459.4647737,525.4247452,-38.30677618,145.1174795,-38.30313675,145.1248819
4360,27261,27261,10.96673987,12.18526652,342.6133239,374.7985904,318.0633257,352.6133239,-37.83786169,144.7237026,-37.84789004,144.7193619
4361,25718,27453,60.0824536,62.41982485,361.7391156,444.1589404,307.5502768,371.7391156,-37.59657291,145.2359097,-37.77148899,145.3385671
4362,23111,23111,8.410533485,9.345037205,533.3484912,562.6935284,475.6866892,543.3484912,-37.85151194,144.8331155,-37.8636641,144.8467278
4363,22311,22311,6.427178,7.141308889,284.268929,311.4102379,275.9045521,294.268929,-37.88754634,144.991739,-37.88337875,145.0372797
4364,22311,24601,12.2861681,23.07514774,402.2840403,445.3591881,343.0614178,412.2840403,-37.89535111,145.0158147,-37.81862111,144.991673
4365,24601,24601,3.533588058,3.926208953,247.6844663,271.6106752,252.6011566,257.6844663,-37.81260855,144.9739875,-37.81778919,144.9960219
4366,24975,23673,12.02796056,19.24306027,656.164948,695.4080083,600.7442318,666.164948,-37.87444492,145.0974307,-37.87234387,145.2394952
4367,23434,25345,27.97573482,30.22295006,226.7201246,276.9430746,220.9399977,236.7201246,-38.0397992,145.1527632,-38.24759071,145.0396956
4368,22674,23431,14.598246,20.13823991,581.0777912,621.2160311,524.7639951,591.0777912,-38.01257673,145.2088692,-37.95860032,145.1349501
4369,27261,27264,12.3723774,17.54916108,478.0260057,515.5751668,452.3996995,488.0260057,-37.85383136,144.6587366,-37.94963666,144.6578973
4370,27075,27075,7.142092347,7.935658163,751.0321529,778.9678111,697.900546,761.0321529,-37.6752846,145.0683342,-37.67396608,145.0487505
4371,24975,24971,6.766257639,11.57800659,289.9212208,321.4992273,264.9522741,299.9212208,-37.89156759,145.1544682,-37.90315626,145.082863
4372,20662,25713,12.72660386,18.78615252,472.7560842,511.5422367,432.0494247,482.7560842,-37.71967351,145.0634164,-37.71448017,145.1861275
4373,24214,24214,8.226967689,9.14107521,558.3767857,587.5178609,515.5641948,568.3767857,-37.77086507,145.1320846,-37.76810767,145.1165544
4374,26352,26352,5.912110744,6.569011938,316.3946521,342.9636641,273.770623,326.3946521,-37.86328336,145.0905772,-37.87540023,145.0646131
4375,23431,20912,8.035078056,12.51764056,463.7807574,496.298398,404.9213216,473.7807574,-37.95863829,145.0644323,-37.96363476,144.9845061
4376,24654,24654,13.82817148,15.36463498,223.4843519,258.8489869,199.5501176,233.4843519,-37.69617707,144.5942325,-37.69711923,144.6214181
4377,21114,24601,8.428442012,18.88705771,211.1665333,250.053591,202.9200174,221.1665333,-37.79860919,145.0760335,-37.81487744,144.9967467
4378,22314,22314,4.498581751,4.998424168,253.1463288,278.144753,252.6724047,263.1463288,-37.93101803,145.0391265,-37.91630504,145.0468144
4379,23674,24974,9.993550725,16.28559098,512.397643,548.6832339,515.8163093,522.397643,-37.93017456,145.2253081,-37.90341335,145.2061697
4380,25065,23271,11.62968939,17.71309706,259.5382933,297.2513903,234.8996899,269.5382933,-37.74172786,144.9079299,-37.66486698,144.9584764
4381,21181,21181,8.393337,9.32593,583.2115568,612.5374868,542.8055192,593.2115568,-37.70459966,144.8032828,-37.71749709,144.7663575
4382,26351,24974,20.38437277,30.64822851,716.1997096,766.8479381,702.4627402,726.1997096,-37.85508283,144.9638321,-37.90314801,145.2028305
4383,21891,21891,5.076000888,5.640000987,259.8170541,285.4570551,210.7942121,269.8170541,-37.777534,145.0339514,-37.77685419,144.968988
4384,25902,25902,4.512448559,5.013831732,669.0646657,694.0784974,648.8659932,679.0646657,-37.84687666,144.9571119,-37.84627124,144.9795792
4385,24654,24654,13.82817148,15.36463498,317.8330275,353.1976625,321.7689436,327.8330275,-37.69372745,144.6056562,-37.69338827,144.5690713
4386,24608,25251,7.201004315,15.1962607,894.6950071,929.8912678,861.0654658,904.6950071,-37.81826819,144.98417,-37.75979873,144.9695085
4387,26985,23434,29.01529428,40.8030507,483.9840994,544.7871501,431.3437649,493.9840994,-37.83022346,145.1920838,-38.04835975,145.1459423
4388,21613,21613,8.653800239,9.615333599,842.1638887,871.7792223,790.0345189,852.1638887,-38.08168206,145.2515403,-38.09589045,145.3157529
4389,21453,21612,17.3326113,20.7239574,245.8453674,286.5693248,235.1894986,255.8453674,-38.06973465,145.4668098,-38.01629992,145.3469365
4390,25901,26352,7.11437096,12.49434924,795.0796427,827.573992,775.1503774,805.0796427,-37.85870362,144.9643079,-37.85461223,145.0492377
4391,21613,21613,8.653800239,9.615333599,509.1576674,538.773001,465.4863666,519.1576674,-38.09745223,145.239337,-38.08400569,145.298029
4392,23112,23112,4.561593817,5.068437574,680.889713,705.9581506,654.3090809,690.889713,-37.84599522,144.8542397,-37.85023412,144.9162498
4393,24608,25902,5.993698058,11.88747515,91.81260952,123.7000847,53.51948772,101.8126095,-37.81278593,144.9625736,-37.8451739,144.9750858
4394,25902,25901,6.136865165,10.89139617,571.1761828,602.0675789,553.6004074,581.1761828,-37.84559013,144.9431967,-37.87513885,145.0122986
4395,24974,24975,8.202626811,14.05618433,239.9367863,273.9929707,201.6067477,249.9367863,-37.90413354,145.205589,-37.87440703,145.1744967
4396,25063,25063,5.630719347,6.25635483,387.2610483,413.5174031,371.9723567,397.2610483,-37.76396073,144.9051564,-37.77022888,144.948341
4397,27261,22671,60.47621653,64.54164174,572.6763755,657.2180172,514.251172,582.6763755,-37.84490046,144.6828999,-37.99083446,145.241814
4398,22311,24608,14.18318447,25.83833638,654.3852548,700.2235911,614.1213479,664.3852548,-37.87799877,145.0477222,-37.80068716,144.9585153
4399,24654,24654,13.82817148,15.36463498,755.6505767,791.0152116,747.1497149,765.6505767,-37.68848902,144.6358786,-37.67835134,144.5629979
4400,24214,24214,8.226967689,9.14107521,760.7615176,789.9025928,741.3083929,770.7615176,-37.77596436,145.1358582,-37.77366024,145.1211989
4401,24412,24412,6.002118193,6.669020214,371.2737036,397.9427238,374.4621863,381.2737036,-37.81586129,145.2783513,-37.80799648,145.2202561
4402,26985,26985,6.267397933,6.963775481,588.9950676,615.9588431,555.1175597,598.9950676,-37.83816787,145.1240061,-37.83888665,145.1213933
4403,25252,25063,7.503837461,13.75515429,762.4652121,796.2203664,723.3219224,772.4652121,-37.73310233,144.9804208,-37.76660392,144.9548622
4404,27453,24411,13.10933047,18.04415484,657.1630373,695.2071922,639.2862747,667.1630373,-37.76521901,145.3624041,-37.8036815,145.2719485
4405,21111,26985,10.44865385,16.99727273,286.3865374,323.3838102,287.2238127,296.3865374,-37.79557112,145.1236895,-37.83574671,145.1171838
4406,23672,23673,7.7523564,12.1633311,216.817101,248.9804321,158.7907306,226.817101,-37.86957507,145.2759053,-37.88059995,145.2235203
4407,22311,22311,6.427178,7.141308889,343.6834553,370.8247642,349.4967413,353.6834553,-37.89076676,145.0646912,-37.88049932,145.0671568
4408,23674,23674,8.032384258,8.924871398,299.3956069,328.3204783,280.0729955,309.3956069,-37.92721654,145.2967739,-37.92467568,145.2953214
4409,23673,23673,7.21150408,8.012782311,393.3555732,421.3683555,363.912084,403.3555732,-37.87063963,145.189247,-37.87579022,145.2339766
4410,22314,22314,4.498581751,4.998424168,677.4475618,702.445986,678.4199462,687.4475618,-37.92646762,145.0820625,-37.92460954,145.0746648
4411,27453,24608,44.57568198,61.59423344,769.1709595,850.765193,768.2387534,779.1709595,-37.77911873,145.3788284,-37.8047705,144.9806914
4412,24974,22674,15.26759399,21.93736004,871.2245023,913.1618623,847.7412499,881.2245023,-37.91243478,145.1765524,-38.01265276,145.2107566
4413,24605,24971,20.69541051,29.2044952,710.9498287,760.1543239,675.9542448,720.9498287,-37.82311336,144.9074544,-37.90645437,145.1375692
4414,21112,21112,5.633462783,6.259403092,456.6982872,482.9576903,452.4958398,466.6982872,-37.85262176,145.0948412,-37.84546877,145.0624892
4415,21616,22671,9.193147783,14.64231681,261.1960555,295.8383724,205.5701158,271.1960555,-37.97638925,145.2318179,-37.9776911,145.1708089
4416,26352,27071,50.33647426,66.07054363,597.9692232,684.0397668,590.3971133,607.9692232,-37.86085999,145.0904322,-37.53105129,145.0979268
4417,24411,27453,13.12027097,17.7349957,316.150116,353.8851117,301.5236348,326.150116,-37.79154746,145.2507372,-37.75981777,145.3603693
4418,20662,27454,43.54566667,53.84945109,542.0538182,615.9032693,514.6480096,552.0538182,-37.71318702,145.0742994,-37.62400728,145.5396407
4419,26352,21113,6.204055743,12.05061429,244.2046795,276.2552938,248.9627955,254.2046795,-37.85688414,145.0145705,-37.82187806,145.0540198
4420,27261,27261,10.96673987,12.18526652,775.192638,807.3779045,760.4657456,785.192638,-37.84516535,144.711838,-37.83267722,144.6763888
4421,21181,23275,23.72357569,26.34138328,640.8569433,687.1983265,643.224159,650.8569433,-37.71180261,144.7673712,-37.57052029,144.7506982
4422,24608,24601,3.651196529,8.878211412,542.2360692,571.1142806,530.4434198,552.2360692,-37.81376896,144.9657624,-37.80791951,144.9605059
4423,26351,24214,20.89608674,33.35292507,880.3439669,933.696892,830.2650124,890.3439669,-37.8553856,145.0118286,-37.776191,145.1593712
4424,21181,24654,23.04207062,28.24489686,684.5870851,732.831982,683.5878448,694.5870851,-37.70392084,144.8137087,-37.69583789,144.6157786
4425,21618,21612,18.96830002,23.40898788,789.478349,832.8873368,744.4575167,799.478349,-38.15847776,145.3356901,-38.01086326,145.3518778
4426,22671,22671,7.175484661,7.972760734,372.3173092,400.2900699,346.06816,382.3173092,-37.99714023,145.1792308,-37.98065405,145.1966553
4427,21891,25252,7.852325641,14.64270513,534.8873097,569.5300148,492.8623615,544.8873097,-37.75698839,145.0311962,-37.74110245,144.9309906
4428,27071,23112,57.3475189,58.75273868,301.7990805,380.5518192,272.9481066,311.7990805,-37.52200621,145.0834184,-37.8433459,144.9239286
4429,25344,25344,16.67396633,18.52662925,233.3782206,271.9048499,195.0644758,243.3782206,-38.39045191,144.922596,-38.40078132,144.9391179
4430,21181,25253,17.4518748,22.97204499,131.1963864,174.1684314,105.5894886,141.1963864,-37.70625898,144.7769283,-37.71000257,144.9747504
4431,23112,25063,14.63761084,23.27471298,345.6462305,388.9209434,329.4378188,355.6462305,-37.85557061,144.8937929,-37.75776809,144.885448
4432,25715,20662,13.35895169,18.88528382,712.3463033,751.2315871,699.8676143,722.3463033,-37.66768232,145.098975,-37.70609714,145.0648675
4433,22171,22671,19.54435294,24.29137448,277.5955705,321.8869449,280.1625687,287.5955705,-38.12983137,145.1688898,-37.98616211,145.2230826
4434,22311,26352,5.109986087,9.206154185,355.6175449,384.823699,300.1085281,365.6175449,-37.88443959,145.0729581,-37.86752427,145.0293657
4435,20661,20661,6.620187375,7.35576375,583.7327177,611.0884814,590.6312241,593.7327177,-37.74735564,145.0292951,-37.75007344,145.1092263
4436,23112,23111,8.879696221,11.36534858,888.2721752,919.6375238,840.4664124,898.2721752,-37.84436778,144.9077017,-37.85692552,144.8129867
4437,21892,20661,8.103740049,14.37527269,514.273947,548.6492197,515.1726541,524.273947,-37.71332318,144.9766253,-37.75607524,145.082099
4438,21111,21111,5.6648858,6.294317555,371.9950049,398.2893225,332.2923607,381.9950049,-37.79103485,145.0659466,-37.81103223,145.0875639
4439,25253,24608,14.7212,25.01967638,513.6666123,558.6862887,508.3465979,523.6666123,-37.6978986,144.9789536,-37.81127359,144.9109742
4440,21613,21613,8.653800239,9.615333599,855.0187477,884.6340813,840.1226547,865.0187477,-38.08480562,145.2564798,-38.08217726,145.2666492
4441,25063,25063,5.630719347,6.25635483,459.5956959,485.8520507,448.2068455,469.5956959,-37.75270826,144.9454427,-37.76679272,144.8844336
4442,27352,27352,3.832041,4.257823333,288.4879782,312.7458015,290.8074694,298.4879782,-37.81182454,145.0213014,-37.82789927,144.9998408
4443,24211,27352,27.94061667,41.83988333,682.2553034,744.0951867,668.7166966,692.2553034,-37.75604959,145.2654605,-37.82899614,145.0173863
4444,20661,20661,6.620187375,7.35576375,697.6565074,725.0122712,686.5397425,707.6565074,-37.73765461,145.0696234,-37.75615074,145.0847102
4445,22174,23431,25.4924186,31.0170552,173.9541691,224.9712243,159.2199036,183.9541691,-38.13096205,145.1042566,-37.96308069,145.1017226
4446,20662,20662,13.75727637,15.28586263,346.5050134,381.790876,303.1610594,356.5050134,-37.70258991,145.1036109,-37.71458237,145.0699462
4447,21112,20911,13.74069476,24.57003321,751.068806,795.6388392,735.4335684,761.068806,-37.84440907,145.0685824,-37.92115469,145.0428543
4448,25902,21616,38.97276648,43.26669333,727.0038009,790.2704942,707.7450973,737.0038009,-37.83412489,144.9917551,-37.98436535,145.2321085
4449,24412,26981,13.363548,19.96798105,217.3241824,257.2921635,218.0804191,227.3241824,-37.80466907,145.2084919,-37.82884588,145.1380925
4450,27267,27267,12.79566636,14.21740707,664.9514887,699.1688958,620.7614687,674.9514887,-37.88540292,144.5764259,-37.87585703,144.5339297
4451,26984,21111,13.79407821,19.99400192,223.9974965,263.9914984,225.9766539,233.9974965,-37.82335022,145.1718457,-37.80974695,145.1010566
4452,21892,20661,8.103740049,14.37527269,564.0336802,598.4089529,509.9695228,574.0336802,-37.72697828,145.0562396,-37.75758513,145.0491691
4453,20912,26352,12.82577567,22.15586322,600.5934884,642.7493516,607.3995351,610.5934884,-37.96344496,144.9868265,-37.86040561,145.078538
4454,21892,24608,15.16862397,29.42934566,169.3600449,218.7893906,134.2829254,179.3600449,-37.71143712,145.0276713,-37.79906139,144.9818509
4455,24330,24330,6.066589641,6.740655157,424.1513809,450.8920361,429.303983,434.1513809,-37.79689261,144.9147161,-37.79587213,144.9209459
4456,27352,24601,4.796058182,11.30941273,289.3258604,320.6352731,279.3957049,299.3258604,-37.83205979,144.9617047,-37.82561686,144.9528229
4457,23672,23672,7.742508692,8.602787435,623.5468626,652.1496501,606.4881707,633.5468626,-37.86419809,145.2605049,-37.87510352,145.2504801
4458,24605,24605,4.643366472,5.15929608,515.0235378,540.1828338,499.6472808,525.0235378,-37.82579863,144.9600704,-37.81539794,144.9586209
4459,25715,25715,8.155752081,9.061946757,514.5446163,543.606563,478.8706481,524.5446163,-37.66583698,145.1206009,-37.65642197,145.10928
4460,21113,26985,12.36989057,21.61904545,600.4357335,642.0547789,592.3860344,610.4357335,-37.82770356,145.0385006,-37.8255703,145.1740845
4461,24654,24654,13.82817148,15.36463498,834.6000143,869.9646493,808.8522174,844.6000143,-37.68453193,144.6272023,-37.68799909,144.5819411
4462,25063,25063,5.630719347,6.25635483,374.2315683,400.4879231,364.6069585,384.2315683,-37.74949866,144.910953,-37.7551249,144.893998
4463,24974,24974,8.789159547,9.76573283,763.6938237,793.4595566,718.9027772,773.6938237,-37.9132687,145.1524521,-37.91501234,145.1576787
4464,24601,23112,12.35644107,19.89714357,852.9507034,892.8478469,839.6518294,862.9507034,-37.81132285,145.0058793,-37.84493549,144.8981394
4465,25345,25345,8.951060942,9.945623269,711.061631,741.0072542,668.0804178,721.061631,-38.24969433,145.0373745,-38.25225692,145.0871316
4466,20662,21112,21.47549976,40.06981309,752.8455996,812.9154127,710.5980273,762.8455996,-37.71005691,145.1480134,-37.84709617,145.1041261
4467,24601,20911,12.99168215,23.95943636,788.4005523,832.3599887,754.2326695,798.4005523,-37.81714634,144.9977614,-37.9183113,144.9867377
4468,23672,23672,7.742508692,8.602787435,824.0179861,852.6207735,770.088506,834.0179861,-37.85620834,145.289417,-37.86427382,145.3193461
4469,20912,20912,6.331585937,7.035095486,357.9182016,384.9532971,348.2894871,367.9182016,-37.96234414,145.0631104,-37.96431803,144.9985736
4470,21892,27352,14.15693056,31.18621157,221.7620876,272.9482992,179.4339906,231.7620876,-37.71204066,145.0315867,-37.82245278,145.0263765
4471,24412,26981,13.363548,19.96798105,513.3521572,553.3201382,456.8327971,523.3521572,-37.81071892,145.2615037,-37.83069934,145.0828023
4472,23271,23271,9.461522169,10.51280241,656.8317748,687.3445772,654.492779,666.8317748,-37.67534006,144.8894917,-37.67948408,144.9135494
4473,24975,24974,8.197839674,13.73234738,738.8833785,772.6157258,690.9711036,748.8833785,-37.88490035,145.1576612,-37.91103229,145.2203976
4474,27454,27454,17.35064062,19.27848958,795.0912332,834.3697228,760.1435693,805.0912332,-37.62062044,145.476785,-37.62871123,145.4583066
4475,25902,25902,4.512448559,5.013831732,908.4938355,933.5076673,865.5098789,918.4938355,-37.84104944,144.9173955,-37.8385899,144.918845
4476,20661,24608,14.3828826,29.67337566,216.2293673,265.902743,188.048627,226.2293673,-37.74599674,145.0371287,-37.81240785,144.9506884
4477,21114,21113,5.237032547,11.46963861,259.0428882,290.5125268,212.0653288,269.0428882,-37.7919564,145.0813999,-37.83035152,145.0736001
4478,21182,21182,8.354075675,9.282306306,644.9201204,674.2024267,635.930712,654.9201204,-37.78406816,144.8112842,-37.77957233,144.8279365
4479,20911,24608,14.68588673,26.85143521,274.3329891,321.1844244,251.0430159,284.3329891,-37.9119042,144.9851427,-37.81229442,144.9738791
4480,24214,24214,8.226967689,9.14107521,395.1977362,424.3388114,371.9146966,405.1977362,-37.77698422,145.1412285,-37.78106365,145.1132161
4481,26352,26352,5.912110744,6.569011938,685.4207461,711.989758,655.6255334,695.4207461,-37.8745672,145.075782,-37.85669482,145.0180517
4482,23274,23673,60.80673402,72.54392544,266.1389411,358.6828666,242.1952791,276.1389411,-37.59031349,144.8487765,-37.87798679,145.1877947
4483,26985,26985,6.267397933,6.963775481,459.5637608,486.5275363,435.946038,469.5637608,-37.82749966,145.1392474,-37.83601153,145.1936805
4484,23672,23672,7.742508692,8.602787435,527.5358325,556.13862,486.3200611,537.5358325,-37.86658365,145.3128082,-37.87608804,145.2773582
4485,23111,23112,8.892204785,11.71601431,412.3609837,444.076998,404.1569838,422.3609837,-37.86370196,144.806615,-37.85541922,144.8749581
4486,24330,24330,6.066589641,6.740655157,867.0319958,893.7726509,819.7203416,877.0319958,-37.79443591,144.8987796,-37.80448946,144.855606
4487,23274,27261,45.2218854,50.50410381,374.5604061,445.0645099,361.2121625,384.5604061,-37.60490215,144.9132501,-37.83207174,144.7079314
4488,26985,26985,6.267397933,6.963775481,569.0963787,596.0601542,540.1085286,579.0963787,-37.83926495,145.1659559,-37.81989572,145.1708911
4489,25715,25715,8.155752081,9.061946757,583.2762218,612.3381686,533.5187179,593.2762218,-37.6541247,145.174303,-37.66015031,145.122778
4490,24412,24608,31.06045531,42.45171778,144.8246916,207.2764094,111.2911215,154.8246916,-37.81355478,145.2022466,-37.8113114,144.9343099
4491,21114,20661,8.09055606,16.77720114,651.2025877,687.9797888,634.8907574,661.2025877,-37.79925179,145.0457204,-37.74554377,145.0963155
4492,24651,27261,19.43430214,25.81417074,286.112037,331.9262077,278.3280962,296.112037,-37.71484522,144.6852253,-37.84701965,144.6995393
4493,26351,24330,15.49579441,26.18930095,757.544812,803.7341129,744.197754,767.544812,-37.83756024,144.9864528,-37.79492725,144.8789313
4494,27453,27453,14.79074134,16.43415704,477.5016007,513.9357577,441.4349151,487.5016007,-37.77968529,145.3741773,-37.76646546,145.3212707
4495,22174,22174,6.88502239,7.650024878,465.4627755,493.1128004,472.0882713,475.4627755,-38.14495717,145.1737818,-38.13999977,145.1583963
4496,24214,25713,12.88251777,21.85303288,519.4387459,561.2917788,486.6647469,529.4387459,-37.76701227,145.1664831,-37.71602608,145.2077626
4497,25065,21181,11.21118921,15.5019309,554.9853727,590.4873036,503.4646022,564.9853727,-37.73176449,144.8502682,-37.70309118,144.8293476
4498,26981,24412,13.30063094,19.60260049,812.9300808,852.5326813,766.9075119,822.9300808,-37.82139421,145.1084883,-37.81185326,145.218368
4499,27264,27264,8.797206715,9.774674128,246.5556146,276.3302887,224.3987221,256.5556146,-37.94781538,144.6785862,-37.93491462,144.6741012
4500,23112,23112,4.561593817,5.068437574,239.9352989,265.0037365,190.8011547,249.9352989,-37.84599522,144.9227696,-37.84709279,144.913497
4501,23673,22671,16.1102409,22.48502335,410.952813,453.4378364,392.8906093,420.952813,-37.86333035,145.2168399,-37.98167969,145.1652911
4502,22174,22174,6.88502239,7.650024878,668.113125,695.7631499,614.3470148,678.113125,-38.14297421,145.1750881,-38.14183019,145.1049823
4503,25344,25344,16.67396633,18.52662925,217.7232123,256.2498415,217.5160818,227.7232123,-38.39137349,144.8899871,-38.40554284,144.9296975
4504,24974,24412,15.87414592,22.91250574,711.3152958,754.2278016,661.158791,721.3152958,-37.90185923,145.1960069,-37.81782749,145.2802393
4505,24330,25065,13.18596451,19.35724969,628.1361035,667.4933532,575.2094408,638.1361035,-37.79504064,144.8925498,-37.74765305,144.8562082
4506,22174,22171,10.34635933,14.16207479,387.3839045,421.5459793,366.7252672,397.3839045,-38.12417423,145.1595575,-38.13391186,145.1765854
4507,23112,23111,8.879696221,11.36534858,405.5123905,436.8777391,353.8202181,415.5123905,-37.8542081,144.8643816,-37.86771482,144.7977815
4508,25713,25713,9.672561225,10.74729025,487.514577,518.2618672,453.8028482,497.514577,-37.71644083,145.2386906,-37.71240638,145.2248964
4509,20662,20662,13.75727637,15.28586263,464.5278751,499.8137377,411.2104353,474.5278751,-37.70587087,145.0763309,-37.71303617,145.0914219
4510,24214,24214,8.226967689,9.14107521,359.587018,388.7280932,341.3837157,369.587018,-37.77282924,145.1409382,-37.7811392,145.1660477
4511,22314,23431,8.231454667,12.629212,429.1453611,461.7745731,374.8860527,439.1453611,-37.91088248,145.0143223,-37.95981534,145.1210206
