Announcement,Origin,Destination,Distance_Car-Peak,Time_Car-Peak,Earliesttime,Latesttime,Announcementtime,Starttime,Origin_Latitude,Origin_Longitude,Destination_Latitude,Destination_Longitude
5007,21114,26985,14.56391391,23.01827066,617.8403505,660.8586211,586.4111372,627.8403505,-37.80378778,145.0702319,-37.82836976,145.1955675
5008,24975,22674,18.95160223,24.98223155,342.8421191,387.8243507,343.8218307,352.8421191,-37.87133859,145.1315371,-38.01960926,145.1470209
5009,27267,27261,17.07958117,21.35023523,406.9704183,448.3206535,414.1931589,416.9704183,-37.87744801,144.573535,-37.84671691,144.6480295
5010,24975,22674,18.95160223,24.98223155,864.3614933,909.3437248,872.3338739,874.3614933,-37.88092274,145.1631762,-38.0202555,145.1647333
5011,26351,26351,4.000041482,4.444490535,750.5119063,774.9563969,700.5052654,760.5119063,-37.83740885,144.961802,-37.8387713,144.9761575
5012,22671,22671,7.175484661,7.972760734,646.8428299,674.8155906,629.3835259,656.8428299,-37.98498452,145.221921,-37.98186962,145.2451537
5013,22674,22674,11.2754013,12.52822367,399.1722632,431.7004868,350.1172056,409.1722632,-38.01717639,145.1952219,-38.01394523,145.184188
5014,27075,27075,7.142092347,7.935658163,250.80592,278.7415782,251.553158,260.80592,-37.67724355,145.0433831,-37.66311655,145.0821153
5015,24411,27453,13.12027097,17.7349957,470.6094545,508.3444502,461.5508159,480.6094545,-37.79657496,145.3156784,-37.76416143,145.3060092
5016,23674,23674,8.032384258,8.924871398,699.4984979,728.4233693,701.7693002,709.4984979,-37.92395513,145.2816673,-37.92592715,145.2462249
5017,26981,26984,9.098175226,14.32557072,854.5416664,888.8672371,819.4679813,864.5416664,-37.83440627,145.0764171,-37.83280885,145.1577621
5018,27076,23111,40.09978571,41.23272294,692.6771152,753.9098381,652.832754,702.6771152,-37.67070802,145.0114153,-37.86328553,144.8541132
5019,22314,22314,4.498581751,4.998424168,275.1352725,300.1336967,257.8227304,285.1352725,-37.914902,145.0782911,-37.92707434,145.0836581
5020,24975,24975,7.005550782,7.783945313,480.9317484,508.7156937,438.9173205,490.9317484,-37.89308287,145.1505496,-37.88342295,145.0935121
5021,23672,23672,7.742508692,8.602787435,343.7463127,372.3491001,338.5185875,353.7463127,-37.87737549,145.2910151,-37.87438406,145.2552745
5022,27453,24412,16.70626283,24.54513793,730.1082742,774.6534121,720.5473522,740.1082742,-37.78127167,145.3453984,-37.80879053,145.2686203
5023,27264,24608,29.46719625,38.45930564,216.7326446,275.1919502,167.294762,226.7326446,-37.93430752,144.6518209,-37.8126347,144.9232943
5024,24974,21613,27.77085326,35.46672645,844.6444789,900.1112053,840.333927,854.6444789,-37.90754501,145.1976039,-38.10328034,145.2564798
5025,21112,25902,13.45046643,23.42550874,239.118061,282.5435698,232.8960855,249.118061,-37.84652848,145.0909242,-37.84229813,144.9631998
5026,27453,26985,25.00027475,37.00089899,738.4973865,795.4982855,716.9594929,748.4973865,-37.76200848,145.3509216,-37.83979458,145.1652301
5027,22311,26981,14.52046167,27.05224562,515.7990045,562.8512501,467.6603362,525.7990045,-37.88762212,145.0371347,-37.82752198,145.1592798
5028,26985,21112,10.0645094,17.45451462,511.4137122,548.8682268,502.9062167,521.4137122,-37.83642766,145.1302478,-37.85088082,145.0333288
5029,22174,22174,6.88502239,7.650024878,686.9431199,714.5931448,672.278524,696.9431199,-38.12791135,145.1736367,-38.13386022,145.1411238
5030,21113,21113,5.096558435,5.662842706,583.3916838,609.0545265,584.5559023,593.3916838,-37.8201758,145.0802719,-37.83038935,145.0115232
5031,23271,25063,13.43255536,21.6275119,539.1603519,580.7878638,483.8958163,549.1603519,-37.67089465,144.9673169,-37.75161322,144.883709
5032,27261,27261,10.96673987,12.18526652,768.4935647,800.6788313,738.1739319,778.4935647,-37.85216628,144.699684,-37.85379352,144.719796
5033,24974,22674,15.26759399,21.93736004,229.9177301,271.8550902,209.3608179,239.9177301,-37.89386124,145.1915062,-38.02329659,145.1814295
5034,21616,23431,20.25913482,29.95716111,159.2820719,209.239233,135.7180839,169.2820719,-37.97619935,145.2536074,-37.97830634,145.0962088
5035,22674,22674,11.2754013,12.52822367,258.1277079,290.6559316,243.8761706,268.1277079,-38.01892502,145.1825909,-38.02021748,145.1451335
5036,24412,24412,6.002118193,6.669020214,277.0483033,303.7173236,235.6489034,287.0483033,-37.80228694,145.21038,-37.81268512,145.2000681
5037,24601,24601,3.533588058,3.926208953,246.997237,270.9234459,230.4636373,256.997237,-37.80886489,144.948474,-37.81752448,144.9968916
5038,21892,20662,15.16817714,21.89413607,534.8917431,576.7858791,477.6068307,544.8917431,-37.72980738,145.016795,-37.72054089,145.1311811
5039,24412,24601,29.86138642,40.96562592,582.9105878,643.8762137,533.3417015,592.9105878,-37.80848803,145.1960014,-37.82281856,144.9941373
5040,26351,26352,6.343576932,11.08308104,543.1348186,574.2178996,483.1536606,553.1348186,-37.84936812,145.025024,-37.85748999,145.0833247
5041,24975,24975,7.005550782,7.783945313,550.944278,578.7282233,493.8707582,560.944278,-37.88118792,145.1080254,-37.88334719,145.1461956
5042,27351,20661,9.509602153,17.71715484,371.0472626,408.7644174,311.9991647,381.0472626,-37.798332,145.0338289,-37.75815134,145.0686079
5043,23111,23111,8.410533485,9.345037205,352.0302267,381.3752639,327.7196073,362.0302267,-37.86476196,144.7764942,-37.85196623,144.7934371
5044,23112,23112,4.561593817,5.068437574,272.2250099,297.2934475,259.9812714,282.2250099,-37.85874979,144.8908952,-37.84913655,144.902341
5045,25252,25252,6.046701332,6.718557036,642.6397276,669.3582847,585.6648768,652.6397276,-37.7309891,144.94969,-37.72521543,144.9293961
5046,25902,25902,4.512448559,5.013831732,728.1534244,753.1672561,669.9810644,738.1534244,-37.82780576,144.9558074,-37.84869294,144.9285567
5047,21112,21113,4.875785866,9.442151554,442.3009461,471.7430977,420.3472753,452.3009461,-37.84259244,145.0790279,-37.82100801,145.0237065
5048,27351,24608,6.172677629,14.32191951,699.6747292,733.9966487,664.2823096,709.6747292,-37.80063735,144.9864152,-37.80178361,144.9761982
5049,24601,24601,3.533588058,3.926208953,485.5596469,509.4858559,452.7549154,495.5596469,-37.82020934,144.9870342,-37.80387333,144.9960219
5050,24330,24330,6.066589641,6.740655157,373.24107,399.9817252,375.0539736,383.24107,-37.79957607,144.9042849,-37.79008946,144.8369168
5051,23271,23271,9.461522169,10.51280241,254.0768886,284.589691,254.7770713,264.0768886,-37.67703534,144.90268,-37.6841932,144.9248536
5052,24975,26984,10.50866094,17.07132083,739.081349,776.1526698,745.0505587,749.081349,-37.87645266,145.1318274,-37.82440959,145.1795409
5053,24214,27352,18.05871548,28.54216667,175.9024178,224.4445845,131.0337824,185.9024178,-37.77067621,145.1436959,-37.82453303,144.9972307
5054,21113,21113,5.096558435,5.662842706,484.5893778,510.2522205,426.4708244,494.5893778,-37.83386952,145.0067369,-37.81983535,145.0640275
5055,22314,22311,6.483858805,11.28122956,187.715679,218.9969086,192.6258577,197.715679,-37.93086635,145.0764054,-37.88599297,145.0585998
5056,26352,24975,9.476969063,16.26478535,286.5895477,322.854333,247.1403777,296.5895477,-37.86127651,145.0264647,-37.87202047,145.1649178
5057,22174,22174,6.88502239,7.650024878,411.6809455,439.3309704,399.1503959,421.6809455,-38.1349661,145.107595,-38.1297799,145.1720401
5058,21891,24330,15.47189638,30.29583755,750.9119261,801.2077636,727.8204327,760.9119261,-37.77096243,145.0029198,-37.80392253,144.8766133
5059,27351,27351,6.825442664,7.583825182,657.0997104,684.6835356,632.4303854,667.0997104,-37.78200557,145.0309289,-37.78136309,145.0352788
5060,25253,21181,17.43436476,23.10332411,628.2808574,671.3841815,578.3405867,638.2808574,-37.70121683,144.9531547,-37.71987294,144.7686744
5061,25341,22174,19.43918318,22.80725266,229.9048761,272.7121287,231.789558,239.9048761,-38.30807872,145.1235756,-38.13668213,145.1676857
5062,20661,27076,16.18262992,26.61354849,346.0074816,392.6210301,323.4413502,356.0074816,-37.75294223,145.046703,-37.67782721,145.0331673
5063,23271,23271,9.461522169,10.51280241,231.1586481,261.6714506,200.0780043,241.1586481,-37.67496333,144.8990568,-37.6617778,144.933839
5064,25065,21181,11.21118921,15.5019309,555.8908648,591.3927957,565.0582899,565.8908648,-37.7315003,144.8572224,-37.71621489,144.8003867
5065,23434,23434,6.687930178,7.431033531,840.031047,867.4620805,820.2856506,850.031047,-38.04113084,145.1202551,-38.04820757,145.1327359
5066,25715,25715,8.155752081,9.061946757,272.7611613,301.823108,236.3587154,282.7611613,-37.66579932,145.1419366,-37.65099892,145.1805441
5067,21182,21182,8.354075675,9.282306306,810.302009,839.5843153,777.2255371,820.302009,-37.79049078,144.8353214,-37.79041522,144.8445887
5068,24601,27261,27.7961618,34.56507376,697.9536821,752.5187559,675.7055943,707.9536821,-37.82383956,144.9580416,-37.83615876,144.6758101
5069,21182,21182,8.354075675,9.282306306,908.1121487,937.394455,877.6513348,918.1121487,-37.7703162,144.8102706,-37.78100797,144.7721877
5070,23271,25063,13.43255536,21.6275119,796.2739152,837.9014271,753.2267724,806.2739152,-37.67891899,144.9267377,-37.75100906,144.9061708
5071,21112,21112,5.633462783,6.259403092,320.3302155,346.5896186,330.3160785,330.3302155,-37.85500609,145.0478364,-37.84929127,145.0437743
5072,23431,23431,8.43538968,9.3726552,261.1134017,290.4860569,265.0499336,271.1134017,-37.96532087,145.0790872,-37.96938358,145.1192795
5073,24974,23673,9.745134575,15.97121221,614.4671621,650.4383743,605.1461201,624.4671621,-37.91160087,145.153178,-37.87105623,145.1867781
5074,26984,26985,6.06136288,9.93004697,459.3363106,489.2663576,421.8637759,469.3363106,-37.83992174,145.2042235,-37.83525492,145.121103
5075,20912,23431,8.037665278,12.46162306,382.8958798,415.3575028,375.2146775,392.8958798,-37.94977953,145.0068401,-37.95879017,145.0819892
5076,24608,24330,8.71225389,16.41350742,782.2582883,818.6717957,744.8378603,792.2582883,-37.80624504,144.9060462,-37.80396032,144.8951576
5077,27261,27261,10.96673987,12.18526652,272.5268379,304.7121044,266.7950824,282.5268379,-37.84051069,144.6609069,-37.84792788,144.7174809
5078,26981,26981,5.601152082,6.223502313,252.2892489,278.5127512,235.0049276,262.2892489,-37.81870858,145.1317073,-37.83164499,145.1408498
5079,24975,24975,7.005550782,7.783945313,478.7826826,506.566628,434.3912212,488.7826826,-37.88777939,145.1039617,-37.87323269,145.1360362
5080,25901,25901,4.063423313,4.514914792,584.0394289,608.5543437,536.4969272,594.0394289,-37.87494951,144.9756169,-37.87763822,144.997075
5081,20912,20912,6.331585937,7.035095486,477.9277157,504.9628111,426.3119822,487.9277157,-37.95539754,145.0696366,-37.96921481,145.0251135
5082,21181,21181,8.393337,9.32593,715.3846962,744.7106262,692.1456093,725.3846962,-37.72006149,144.7782315,-37.70750346,144.8203697
5083,24975,26985,7.862127841,13.45714205,810.0690129,843.5261549,794.7592813,820.0690129,-37.88516553,145.1506947,-37.82908854,145.1592787
5084,26985,24412,10.61837304,16.27712226,442.022172,478.2992943,390.7473157,452.022172,-37.82114413,145.1357637,-37.81325229,145.209218
5085,23111,23111,8.410533485,9.345037205,683.913129,713.2581662,673.8488317,693.913129,-37.86324767,144.7808385,-37.85170123,144.8504929
5086,27351,27351,6.825442664,7.583825182,342.7322521,370.3160773,318.3254626,352.7322521,-37.79712263,145.0026547,-37.78400858,144.9698856
5087,24608,22311,14.11849771,25.42911682,287.8720637,333.3011805,244.9552268,297.8720637,-37.81762544,144.9505434,-37.89705603,145.0143644
5088,26981,26984,9.098175226,14.32557072,542.5183272,576.8438979,545.5878797,552.5183272,-37.81969205,145.0960081,-37.82860922,145.2309388
5089,25715,26981,22.44389865,39.8140443,326.9300002,386.7440445,328.2938884,336.9300002,-37.65024572,145.147452,-37.83319584,145.1486862
5090,20912,20912,6.331585937,7.035095486,195.2757751,222.3108706,144.577025,205.2757751,-37.95801675,144.9987187,-37.969974,145.0110459
5091,24412,22311,28.2570566,42.71030948,357.5464046,420.2567141,312.4347291,367.5464046,-37.81858372,145.2298418,-37.87928693,145.063676
5092,25345,25345,8.951060942,9.945623269,203.4082146,233.3538378,199.9837256,213.4082146,-38.25673188,145.0724801,-38.25344259,145.0927891
5093,22171,22171,10.05100484,11.16778316,555.5754374,586.7432206,533.889666,565.5754374,-38.13963217,145.2369891,-38.12933561,145.2168061
5094,20662,21112,21.47549976,40.06981309,753.2049752,813.2747883,752.9801893,763.2049752,-37.71910782,145.0657381,-37.84720971,145.0649555
5095,21453,21453,8.666420412,9.629356013,738.872609,768.501965,717.1254207,748.872609,-38.07220974,145.4804837,-38.08070121,145.4359709
5096,22671,22671,7.175484661,7.972760734,693.9467783,721.919539,684.0631793,703.9467783,-37.99402533,145.1696473,-37.99303768,145.2476222
5097,22674,23431,14.598246,20.13823991,232.7225118,272.8607517,203.289677,242.7225118,-38.00641852,145.194496,-37.97640788,145.0819892
5098,27351,27351,6.825442664,7.583825182,443.5604968,471.144322,409.9269019,453.5604968,-37.79288986,144.9680007,-37.79152932,144.9617658
5099,23431,23673,24.38702047,35.13806761,213.4485699,268.5866375,155.4327798,223.4485699,-37.96907982,145.0892441,-37.86473161,145.2360098
5100,24608,24601,3.651196529,8.878211412,324.4649606,353.343172,271.1311635,334.4649606,-37.80299349,144.9148877,-37.80553718,144.9454298
5101,21113,25251,14.02591495,28.22707819,420.492301,468.7193792,414.1280124,430.492301,-37.82785488,145.0776612,-37.76708759,144.9728425
5102,20912,20912,6.331585937,7.035095486,244.092863,271.1279585,194.6948848,254.092863,-37.9623821,144.9940778,-37.9524367,145.0458522
5103,23431,22314,8.237303667,12.75182033,654.1583913,686.9102116,628.7421482,664.1583913,-37.97443348,145.1181187,-37.9247233,145.0527616
5104,23673,23673,7.21150408,8.012782311,854.2594749,882.2722572,844.4275708,864.2594749,-37.87976677,145.243852,-37.88139526,145.2535821
5105,23271,25065,11.45333144,17.86942518,230.958202,268.8276271,198.1301661,240.958202,-37.66708969,144.9477519,-37.7423317,144.8937318
5106,27352,24608,7.098111976,15.36466375,583.5094171,618.8740808,540.0864831,593.5094171,-37.81303487,145.0186913,-37.81441171,144.9796768
5107,25065,25065,7.765227274,8.628030304,726.5196916,755.1477219,687.2141656,736.5196916,-37.73387793,144.8509926,-37.73984086,144.8601199
5108,24975,26352,9.478380369,16.47658144,414.3184541,450.7950355,414.8655547,424.3184541,-37.89255252,145.1461956,-37.85764145,145.0385039
5109,25063,25063,5.630719347,6.25635483,572.1013635,598.3577184,541.3260888,582.1013635,-37.75640873,144.900809,-37.7513489,144.9018234
5110,24971,24605,20.71976786,29.69405075,468.7467013,518.440752,476.9096001,478.7467013,-37.90186735,145.1301686,-37.82451273,144.9281819
5111,21616,21613,14.62857209,20.05425645,710.4411991,750.4954555,704.0029774,720.4411991,-37.98763175,145.3057568,-38.08438661,145.2850994
5112,23674,27454,48.95341435,59.46380556,203.2872361,282.7510416,207.6490968,213.2872361,-37.92190727,145.2868965,-37.64056518,145.5355667
5113,23111,23112,8.892204785,11.71601431,798.0812265,829.7972408,786.0768682,808.0812265,-37.85821266,144.8328259,-37.85579769,144.886259
5114,24601,20661,13.12291273,27.09136166,760.7257416,807.8171033,701.4815878,770.7257416,-37.81801608,144.9286141,-37.73852279,145.0948648
5115,26351,24601,6.338789357,13.89946963,515.7455707,549.6450403,509.9562615,525.7455707,-37.83801439,145.0055934,-37.81907489,144.9558671
5116,21612,21612,9.734935752,10.81659528,724.7899154,755.6065107,683.5537392,734.7899154,-38.022573,145.3624869,-38.02367554,145.3136558
5117,23271,25253,8.024325694,13.70612917,401.975415,435.6815441,382.4423794,411.975415,-37.66663761,144.9447085,-37.71720462,144.9544592
5118,22311,22311,6.427178,7.141308889,429.9995109,457.1408198,425.2888835,439.9995109,-37.88102975,145.0336539,-37.89459337,145.0748436
5119,20661,21892,8.228149306,14.87490856,373.847676,408.7225845,317.9272574,383.847676,-37.75622623,145.0806484,-37.71000371,145.0178101
5120,21111,20661,8.676269551,17.96077243,855.2600235,893.2207959,826.5108536,865.2600235,-37.80763003,145.0694286,-37.75471634,145.0761513
5121,24330,24330,6.066589641,6.740655157,879.7692124,906.5098676,886.1653714,889.7692124,-37.78952253,144.8383655,-37.79598552,144.9083415
5122,21453,21612,17.3326113,20.7239574,855.3036592,896.0276166,822.3367434,865.3036592,-38.07407558,145.4256428,-38.02245894,145.2962161
5123,20661,27261,44.15532651,55.88177483,188.5964092,264.478184,150.6755887,198.5964092,-37.74135383,145.040175,-37.83824012,144.699684
5124,24214,24214,8.226967689,9.14107521,258.5015438,287.642619,199.8130485,268.5015438,-37.7829145,145.1731596,-37.7734336,145.1307783
5125,24974,24975,8.202626811,14.05618433,416.0427006,450.0988849,359.4576858,426.0427006,-37.8986752,145.2058793,-37.88266531,145.1440186
5126,21112,21112,5.633462783,6.259403092,597.3765526,623.6359557,600.0824994,607.3765526,-37.84728541,145.096292,-37.83812656,145.0739502
5127,24974,27453,30.1940058,42.43021933,670.8300596,733.260279,663.0455459,680.8300596,-37.89564278,145.1819242,-37.77201779,145.3669099
5128,23434,23434,6.687930178,7.431033531,232.2306035,259.661637,183.9410903,242.2306035,-38.0403699,145.1275114,-38.03747834,145.1118379
5129,23111,23111,8.410533485,9.345037205,881.0383364,910.3833736,821.9370124,891.0383364,-37.8563198,144.801257,-37.84852122,144.8483208
5130,24975,22674,18.95160223,24.98223155,628.2994975,673.281729,626.6505969,638.2994975,-37.88474883,145.1489531,-38.00512605,145.1815746
5131,27071,27071,16.34039908,18.15599898,174.8389468,212.9949457,143.6145359,184.8389468,-37.52493366,145.1064867,-37.53810719,145.1228811
5132,20912,20912,6.331585937,7.035095486,579.2840594,606.3191549,534.0523896,589.2840594,-37.9570298,145.0037946,-37.96796215,145.028159
5133,23674,23674,8.032384258,8.924871398,259.9863419,288.9112133,248.5602845,269.9863419,-37.91640839,145.2725162,-37.91857002,145.2584264
5134,21891,25251,5.558421654,11.99797151,532.1257422,564.1237137,485.574356,542.1257422,-37.77530571,144.9758034,-37.76025192,144.9184828
5135,20911,20912,7.113287551,10.52062654,463.8435051,494.3641317,449.7307962,473.8435051,-37.90947785,145.032269,-37.96614009,145.0269988
5136,24608,24601,3.651196529,8.878211412,286.9352911,315.8135025,244.7128659,296.9352911,-37.81070646,144.9828655,-37.81468837,144.9196264
5137,21111,24214,8.768503663,13.3887268,776.2834165,809.6721433,748.6061016,786.2834165,-37.79432365,145.1036681,-37.77373578,145.1384708
5138,24214,24214,8.226967689,9.14107521,414.6554261,443.7965013,360.0914861,424.6554261,-37.77792853,145.1664831,-37.76176189,145.1389062
5139,24411,24411,6.791137773,7.545708637,793.4138763,820.9595849,736.8936668,803.4138763,-37.79275709,145.2937408,-37.80825539,145.3230878
5140,23672,27452,13.11442634,18.35120089,804.3390496,842.6902504,748.5932565,814.3390496,-37.86120666,145.3039457,-37.88328619,145.3383289
5141,24974,23673,9.745134575,15.97121221,636.8565511,672.8277633,590.5535334,646.8565511,-37.91080486,145.188167,-37.86836732,145.2291841
5142,26352,22311,5.13454717,9.198374883,315.5644892,344.7628641,299.5959425,325.5644892,-37.85411998,145.06998,-37.89050155,145.0380049
5143,27452,27452,15.1500949,16.83343878,845.3512574,882.1846962,790.2819673,855.3512574,-37.88396827,145.3938574,-37.88938706,145.380048
5144,22311,22674,24.35615166,32.81563011,739.5139988,792.3296289,688.378202,749.5139988,-37.88928916,145.0113186,-38.0110942,145.1512312
5145,25251,25253,9.828972837,17.89022222,768.0094821,805.8997043,747.6719766,778.0094821,-37.77686902,144.9909624,-37.70630728,144.9505459
5146,24971,22311,9.023625579,15.4691761,146.5819599,182.051136,142.1913923,156.5819599,-37.90789493,145.1021625,-37.89580576,144.995655
5147,23673,23672,7.766040179,12.07856548,656.639067,688.7176325,655.4568416,666.639067,-37.87139707,145.2511133,-37.86431168,145.2519329
5148,25065,25251,10.87786195,17.45341246,599.2189484,636.6723609,595.6672188,609.2189484,-37.74153916,144.8575121,-37.76153597,144.9632752
5149,21182,21182,8.354075675,9.282306306,556.1672948,585.4496011,565.7037172,566.1672948,-37.78263252,144.7643684,-37.78478598,144.7608931
5150,24411,24601,34.28100117,47.92704086,316.4794044,384.4064453,278.2119809,326.4794044,-37.80984302,145.3238142,-37.81026403,144.9352824
5151,22314,24975,13.17177031,22.77778958,244.2771988,287.0549884,226.4481192,254.2771988,-37.92874282,145.0856889,-37.88891585,145.1699975
5152,24975,22671,17.53616218,23.89257537,239.3978127,283.2903881,205.8738364,249.3978127,-37.88402907,145.1103476,-37.97734922,145.1876527
5153,24975,24975,7.005550782,7.783945313,494.8448282,522.6287735,501.2989048,504.8448282,-37.88925679,145.1530169,-37.89001443,145.1022201
5154,24971,24971,5.994361,6.660401111,570.1801407,596.8405418,573.5399009,580.1801407,-37.91521142,145.1494682,-37.91854744,145.0853299
5155,26981,23431,19.11744703,32.68663334,230.8700673,283.5567006,238.943294,240.8700673,-37.82744633,145.1235806,-37.97397785,145.1417697
5156,25063,25063,5.630719347,6.25635483,513.246602,539.5029568,485.6951154,523.246602,-37.76573544,144.8855929,-37.75365226,144.9193581
5157,23431,23434,12.70126948,18.52774154,558.358106,596.8858475,518.2544027,568.358106,-37.96911779,145.0953382,-38.05612132,145.1145953
5158,20661,24608,14.3828826,29.67337566,453.9623052,503.6356809,401.6764514,463.9623052,-37.74999794,145.0359681,-37.80144334,144.9137281
5159,25901,26352,7.11437096,12.49434924,724.7189341,757.2132834,688.380911,734.7189341,-37.87476016,144.9714123,-37.85866381,145.0135551
5160,26984,24974,11.0912087,18.06336304,546.7663775,584.8297406,516.9364013,556.7663775,-37.83178732,145.2093052,-37.91391308,145.1505647
5161,22671,22671,7.175484661,7.972760734,402.1992366,430.1719974,366.5497947,412.1992366,-37.97852681,145.1803924,-37.97886868,145.2081265
5162,26984,26984,6.234636,6.927373333,487.3606573,514.2880306,457.4458146,497.3606573,-37.84484022,145.1944957,-37.82467443,145.2191783
5163,26984,26352,17.16082526,29.18053333,443.366962,492.5474953,420.0904654,453.366962,-37.83916504,145.2177264,-37.86968259,145.0155859
5164,25252,25252,6.046701332,6.718557036,247.3278282,274.0463852,240.2603293,257.3278282,-37.72789471,144.9415725,-37.7261211,144.9180895
5165,21182,24330,9.531692397,13.71704196,437.6905023,471.4075443,394.8820792,447.6905023,-37.77458536,144.8345974,-37.80388473,144.848507
5166,24975,21892,28.48222049,48.87847164,174.7082175,243.5866891,119.6284616,184.7082175,-37.88872644,145.1103476,-37.71494519,145.0502939
5167,24411,24411,6.791137773,7.545708637,666.7429265,694.2886352,614.2115549,676.7429265,-37.79941001,145.3098671,-37.79627255,145.2626504
5168,24608,21891,9.387543566,20.25636968,854.4003904,894.65676,862.7239388,864.4003904,-37.81879751,144.9209752,-37.75797035,144.9784135
5169,27075,20662,13.48006108,20.30592857,837.3595489,877.6654775,832.6860401,847.3595489,-37.67227084,145.0561488,-37.71450694,145.1211687
5170,21892,25063,14.70494603,25.02925952,246.6842247,291.7134843,212.3997709,256.6842247,-37.71147484,145.0356472,-37.76845416,144.9087793
5171,25715,25715,8.155752081,9.061946757,732.5766198,761.6385666,703.0389792,742.5766198,-37.65951009,145.1236489,-37.65886987,145.1554347
5172,25902,25902,4.512448559,5.013831732,456.5265895,481.5404213,414.6965556,466.5265895,-37.82924365,144.9182652,-37.83098425,144.9724767
5173,21113,26985,12.36989057,21.61904545,230.3895304,272.0085758,239.2907507,240.3895304,-37.83769015,145.0611267,-37.83850834,145.1196515
5174,24601,22311,12.33922796,22.54924688,854.3032226,896.8524695,811.5188747,864.3032226,-37.82111689,144.9925427,-37.8912214,144.9918841
5175,23111,22674,52.16724636,57.22311362,176.2062268,253.4293405,153.0796676,186.2062268,-37.86184695,144.824282,-38.00508804,145.2171447
5176,24608,24601,3.651196529,8.878211412,484.2310705,513.109282,473.7824337,494.2310705,-37.80779519,144.9599647,-37.82527653,144.9393413
5177,26351,26351,4.000041482,4.444490535,624.4571856,648.9016761,634.0139519,634.4571856,-37.83672763,145.0408295,-37.85470437,145.024009
5178,24608,24411,35.34620733,47.07473129,570.6566708,637.7314021,528.7225913,580.6566708,-37.79841864,144.9069159,-37.79649936,145.2688975
5179,24214,24214,8.226967689,9.14107521,571.2340029,600.3750781,549.5740381,581.2340029,-37.77018516,145.1236663,-37.76523696,145.1351325
5180,26981,24975,8.971047863,15.73325057,389.9137694,425.6470199,356.8985124,399.9137694,-37.81443427,145.1006519,-37.88910526,145.1239901
5181,27453,27453,14.79074134,16.43415704,275.7415736,312.1757306,247.860611,285.7415736,-37.77417073,145.3433636,-37.78210263,145.3871132
5182,21616,21612,10.25153672,15.20108807,317.8591479,353.060236,275.8757478,327.8591479,-37.98747982,145.2215043,-38.01694624,145.2965067
5183,23672,23672,7.742508692,8.602787435,616.3868077,644.9895951,599.4174913,626.3868077,-37.86639432,145.2927586,-37.87642883,145.2772129
5184,27071,27071,16.34039908,18.15599898,711.49005,749.646049,653.8437657,721.49005,-37.54257343,145.058319,-37.53566765,145.1188188
5185,25251,25251,5.27102963,5.856699589,260.8378495,286.6945491,269.8096363,270.8378495,-37.77516955,145.0012546,-37.7689759,144.946315
5186,24214,24214,8.226967689,9.14107521,354.2347565,383.3758317,300.527148,364.2347565,-37.77671981,145.1114744,-37.76213962,145.107991
5187,22314,20912,6.53225486,10.73171389,684.4035046,715.1352185,663.8920293,694.4035046,-37.92514042,145.0472496,-37.96295149,145.0673162
5188,20661,20661,6.620187375,7.35576375,770.6262233,797.9819871,751.6825891,780.6262233,-37.74025916,145.0258135,-37.75086613,145.0482987
5189,24971,26352,8.875355892,15.23315556,484.7995382,520.0326937,476.110483,494.7995382,-37.89944115,145.096068,-37.86657764,145.0263196
5190,21114,21113,5.237032547,11.46963861,879.8223487,911.2919873,851.030272,889.8223487,-37.81062957,145.0449952,-37.81794395,145.0579358
5191,24601,21181,24.38033193,31.13833386,740.6360706,791.7744045,711.6365352,750.6360706,-37.82285638,144.9903683,-37.71843989,144.8270307
5192,25063,23271,13.71538721,21.13100387,522.0236131,563.1546169,476.8576056,532.0236131,-37.76411177,144.8979107,-37.68016219,144.9165928
5193,24605,25063,10.26403964,17.91970347,788.7208229,826.6405264,791.409944,798.7208229,-37.83052622,144.9407924,-37.75569129,144.9308063
5194,22671,22671,7.175484661,7.972760734,647.70445,675.6772107,642.3364152,657.70445,-37.97738721,145.2413784,-37.97582976,145.1703733
5195,25341,24411,62.63888889,63.5743409,541.9430133,625.5173542,551.5682632,551.9430133,-38.31409336,145.1489759,-37.80284988,145.2444901
5196,24601,26984,26.31842364,37.56724667,758.1257309,815.6929775,737.9546904,768.1257309,-37.81241948,144.9654347,-37.83575994,145.1882524
5197,23271,24214,33.42988616,46.48133333,756.0448327,822.526166,732.8346768,766.0448327,-37.6741722,144.9458679,-37.76149748,145.183755
5198,24601,26351,6.393754968,13.4780117,755.0113356,788.4893473,721.1564469,765.0113356,-37.81015059,144.9921079,-37.83506242,145.0013883
5199,20661,20661,6.620187375,7.35576375,200.6236761,227.9794398,169.6942389,210.6236761,-37.74633646,145.0623701,-37.74165581,145.1053095
5200,24971,26352,8.875355892,15.23315556,752.9772858,788.2104413,747.5662876,762.9772858,-37.9196089,145.1404714,-37.86741067,145.0943485
5201,25344,25344,16.67396633,18.52662925,444.8356322,483.3622614,431.2885035,454.8356322,-38.39578941,144.9701326,-38.40642602,144.90448
5202,21613,21613,8.653800239,9.615333599,189.8228613,219.4381949,153.8094022,199.8228613,-38.08469135,145.3086343,-38.08400569,145.2518309
5203,24411,27453,13.12027097,17.7349957,401.6448001,439.3797958,343.8668719,411.6448001,-37.79222788,145.2895276,-37.76314161,145.3680727
